latitude,longitude,population
17.90208359772498,83.438748946245,20.885324
17.90208359772498,83.439582279575,20.808165
17.90208359772498,83.440415612905,27.140402
17.90208359772498,83.441248946235,31.448793
17.90208359772498,83.442082279565,25.69885
17.90208359772498,83.442915612895,32.344677
17.90208359772498,83.443748946225,34.659836
17.90125026439498,83.427082279625,11.420485
17.90125026439498,83.427915612955,7.553068
17.90125026439498,83.428748946285,1.844185
17.90125026439498,83.429582279615,1.053821
17.90125026439498,83.430415612945,4.030791
17.90125026439498,83.431248946275,3.088455
17.90125026439498,83.432082279605,3.673028
17.90125026439498,83.432915612935,7.237606
17.90125026439498,83.433748946265,7.480663
17.90125026439498,83.434582279595,2.925883
17.90125026439498,83.436248946255,0.665549
17.90125026439498,83.437082279585,1.320767
17.90125026439498,83.437915612915,3.961047
17.90125026439498,83.438748946245,8.562771
17.90125026439498,83.439582279575,7.381959
17.90125026439498,83.440415612905,21.127361
17.90125026439498,83.441248946235,25.093468
17.90125026439498,83.442082279565,16.337982
17.90125026439498,83.442915612895,20.948465
17.90125026439498,83.443748946225,23.735992
17.90041693106498,83.425415612965,5.896354
17.90041693106498,83.426248946295,11.397128
17.90041693106498,83.427082279625,13.908805
17.90041693106498,83.427915612955,10.537847
17.90041693106498,83.428748946285,2.634548
17.90041693106498,83.429582279615,3.337096
17.90041693106498,83.430415612945,6.691116
17.90041693106498,83.431248946275,8.807733
17.90041693106498,83.432082279605,12.207648
17.90041693106498,83.432915612935,13.000872
17.90041693106498,83.433748946265,9.321227
17.90041693106498,83.434582279595,6.447834
17.90041693106498,83.435415612925,1.492911
17.90041693106498,83.436248946255,1.492911
17.90041693106498,83.437082279585,0.43909
17.90041693106498,83.437915612915,8.430553
17.90041693106498,83.438748946245,15.807828
17.90041693106498,83.439582279575,12.016568
17.90041693106498,83.440415612905,17.962976
17.90041693106498,83.441248946235,20.382
17.90041693106498,83.442082279565,11.82377
17.90041693106498,83.442915612895,1.100727
17.90041693106498,83.443748946225,0.655565
17.89958359773498,83.422082279645,8.151752
17.89958359773498,83.422915612975,1.580729
17.89958359773498,83.423748946305,0.180263
17.89958359773498,83.424582279635,0.185558
17.89958359773498,83.425415612965,6.681788
17.89958359773498,83.426248946295,12.00698
17.89958359773498,83.427082279625,15.09943
17.89958359773498,83.427915612955,11.811703
17.89958359773498,83.428748946285,0.790363
17.89958359773498,83.429582279615,2.45891
17.89958359773498,83.430415612945,7.682118
17.89958359773498,83.431248946275,16.005728
17.89958359773498,83.432082279605,20.704199
17.89958359773498,83.432915612935,19.988605
17.89958359773498,83.433748946265,7.968131
17.89958359773498,83.434582279595,13.79744
17.89958359773498,83.435415612925,18.378384
17.89958359773498,83.436248946255,20.08071
17.89958359773498,83.437082279585,21.84489
17.89958359773498,83.437915612915,20.00024
17.89958359773498,83.438748946245,11.935317
17.89958359773498,83.439582279575,7.058949
17.89958359773498,83.440415612905,4.697224
17.89958359773498,83.441248946235,14.77021
17.89958359773498,83.442082279565,14.000583
17.89958359773498,83.442915612895,11.655012
17.89958359773498,83.443748946225,10.430565
17.89875026440498,83.419582279655,19.35772
17.89875026440498,83.420415612985,19.942476
17.89875026440498,83.421248946315,18.300264
17.89875026440498,83.422082279645,10.078085
17.89875026440498,83.422915612975,6.429788
17.89875026440498,83.423748946305,7.541348
17.89875026440498,83.424582279635,9.513104
17.89875026440498,83.425415612965,11.767618
17.89875026440498,83.426248946295,14.708938
17.89875026440498,83.427082279625,15.223257
17.89875026440498,83.427915612955,10.744163
17.89875026440498,83.428748946285,0.537875
17.89875026440498,83.429582279615,1.355788
17.89875026440498,83.430415612945,5.911965
17.89875026440498,83.431248946275,16.804329
17.89875026440498,83.432082279605,25.084988
17.89875026440498,83.432915612935,22.819017
17.89875026440498,83.433748946265,16.954155
17.89875026440498,83.434582279595,22.500862
17.89875026440498,83.435415612925,27.410646
17.89875026440498,83.436248946255,29.04596
17.89875026440498,83.437082279585,30.020994
17.89875026440498,83.437915612915,27.155863
17.89875026440498,83.438748946245,8.962669
